,ticker,class_code,figi,uid,type,min_price_increment,scale,lot,trading_status,api_trade_available_flag,currency,exchange,buy_available_flag,sell_available_flag,short_enabled_flag,klong,kshort
118,175,SPBHKEX,BBG000BZ3PX4,515a99dd-dcd4-43d6-9d4c-d789d01c2ed6,shares,0.02000000,2,100,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
119,MCO,SPBXM,BBG000F86GP6,bd50f6c2-cf14-4d9a-b82d-83ec28169043,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
120,CNXC,SPBXM,BBG00RCNQMX3,feeac9a5-d26f-4555-9880-16787ef6824a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
121,RDY,SPBXM,BBG000NJ96L6,4c1f9249-12ae-49dd-ab0b-247e97028c32,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
122,SPBE,SPBRU,BBG002GHV6L9,4163e41d-55f4-4f93-82fc-6c44fe5d444e,shares,0.10000000,1,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,SPB_RU_MORNING,True,True,False,2.00000000,2.00000000
123,ALB,SPBXM,BBG000BJ26K7,0e014b3e-8d33-40ae-af57-ed8493152088,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
124,MELI,SPBXM,BBG000GQPB11,8d8e4d71-eb8e-4226-8e76-8baf539f1cf5,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
125,916,SPBHKEX,BBG000P2MRM9,f28067bf-5065-410d-ad52-13f8a5e006bd,shares,0.01000000,2,100,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
126,UAA,SPBXM,BBG000BXM6V2,ac2ea8bc-aef0-4bcd-8134-ccc3d0732109,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
127,NTLA,SPBXM,BBG007KC7PB0,94419dbe-83f4-4763-af8e-e6ec8144e1d0,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
128,SVCB,TQBR,TCS00A0ZZAC4,1fbecbbc-ef32-448c-b4fe-b0037795ba01,shares,0.00500000,3,100,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,True,2.00000000,2.00000000
129,FFIN,SPBXM,BBG000BL8476,7e75fb01-3783-44f8-a8c2-aca99509aa86,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
130,ECPG,SPBXM,BBG000F369C7,f792089c-b65e-47f9-8f7c-021a2b0645d7,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
131,FCEL,SPBXM,TCS2952H7008,23542ec7-d35e-4df2-90b5-4c9d5ebc0b2a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
132,291,SPBHKEX,BBG000BKWM80,1c4af248-8813-4dc1-ba8c-76650d2f3fa6,shares,0.05000000,2,10,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
133,HIG,SPBXM,BBG000G0Z878,e808331f-ec46-489f-b5e4-2836ba3ed877,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
134,WAT,SPBXM,BBG000FQRVM3,b1afb668-8dfc-4ff5-aa99-afa77e5a4b6e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
135,KZIZ,MTQR,TCS009124010,0f3165ef-3b53-4bc0-a4c8-19d0016b0b6d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,otc_ncc,True,True,False,0E-8,0E-8
136,DGX,SPBXM,BBG000BN84F3,fc034752-9029-4b5d-a2d3-70a02b6a87b3,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
137,CDW,SPBXM,BBG001P63B80,ddc1a8b9-2962-41e5-8499-0a97779987e4,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
138,WELL,SPBXM,BBG000BKY1G5,7a8ad25f-a3d1-4420-aba4-11a187bdbff2,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
139,HOG,SPBXM,BBG000BKZTP3,b0842c06-4cdd-4be1-a654-da636602fe17,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
140,MED,SPBXM,BBG000BWBW76,815ae0ce-514e-4fa3-b2a5-e3688688036c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
141,UGI,SPBXM,BBG000BVYN55,55b9479a-0f70-4eda-9b73-90310f3c0295,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
142,LPSN,SPBXM,BBG000BSV0W5,ea54aa4f-eb1e-423b-a67f-cf223090f50e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
143,ENSG,SPBXM,BBG000K1T9L0,c72e43e8-1f4a-4be2-8f17-f59ce3511ad6,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
144,GTLB,SPBXM,BBG00DHTYPH8,24b8c4f8-3551-4f61-844f-f0fd14dbadd6,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
145,386,SPBHKEX,BBG000MQF8G6,149c55d2-81f2-4118-8e4e-2cf50fbd45f3,shares,0.01000000,2,100,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
146,TEL,SPBXM,BBG000RGM5P1,afc33900-b1df-460e-b628-bdd7d53455c0,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
147,EIX,SPBXM,BBG000D7RKJ5,fd771a33-9cc3-45d4-91d3-bd3aa587b7cd,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
148,ODFL,SPBXM,BBG000CHSS88,07b009b9-737d-46e3-aa49-24e76d64eae4,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
149,AXSM,SPBXM,BBG00B6G7GL7,71de41c3-22f7-422d-ad4c-8c8999d2b672,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
150,PLL,SPBXM,BBG00YJ7NBQ1,46a44acb-99c0-4609-bf18-d0376070a15c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
151,PRFT,SPBXM,BBG000BVXFK6,7be96304-8b7f-4025-8246-c4a745dcee6d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
152,RKT,SPBXM,BBG00VY1MYW7,9ddba6a1-0b51-4a4d-bdab-dfca58a9680a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
153,VIRT,SPBXM,BBG0064N2T78,63e11274-3339-42f5-acc5-b1b8d91f575a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
154,GEVO,SPBXM,BBG000P7S7L7,7207bed8-24a7-4d8d-8020-e9a81551a825,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
155,ABNB,SPBXM,BBG001Y2XS07,59216748-c08b-4a6a-b48b-0981f8d5ca10,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
156,ETLN,TQBR,BBG001M2SC01,a9b8460b-0272-49a6-b803-4c02d3e9c5d9,shares,0.02000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,True,2.00000000,2.00000000
157,2269,SPBHKEX,BBG00GTY47H0,2a92d0bf-6b3e-4e00-80db-640a2a90cbb8,shares,0.05000000,2,10,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
158,700,SPBHKEX,BBG000BJ35N5,293dfdc7-2b09-4476-ba08-6eacdf3c4b44,shares,0.20000000,1,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
159,PSMT,SPBXM,BBG000BTKR92,b5e8fe6a-22a4-46a5-aa73-a5fe3a16f25c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
160,VREX,SPBXM,BBG00CZNLR47,0542095e-0dca-48a6-ae49-a7d892c38acb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
161,TRMB,SPBXM,BBG000BNPS52,736cad0f-0dae-4828-bac3-8c157f0d0074,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
162,WBD,SPBXM,BBG011386VF4,6626d140-b59d-49a2-9d5c-9ec91a8cde0a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
163,CTAS,SPBXM,BBG000H3YXF8,238bd62f-0da5-41ad-bdc9-1e4f6b595342,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
164,SHOP,SPBXM,BBG008HBD923,2e3a05e2-4646-48ed-8faa-4c2f8937bfc1,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
165,ITGR,SPBXM,BBG000BW6JV4,0fbcabab-f5c9-4e6b-8b56-88922f9c85cb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
166,YUM,SPBXM,BBG000BH3GZ2,8c74d943-b2bd-4553-898b-f103ce359f4d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
167,TKR,SPBXM,BBG000BV95H9,172eff2d-ff59-4121-b671-4a2f17fb94c6,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
168,HCSG,SPBXM,BBG000BKYVF0,e293451d-14d4-4af1-ab50-fd9967b182c5,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
169,ALRM,SPBXM,BBG007GNPYY7,a2045d7a-0630-4625-8996-a91f4936356c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
170,KZOSP,TQBR,BBG0029SG1C1,3879e073-f27a-4e2f-9a97-97475b25194d,shares,0.01000000,2,10,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,False,0E-8,0E-8
171,A,SPBXM,BBG000C2V3D6,b959645c-3b07-4ab8-a559-07970ea537ca,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
172,GEF,SPBXM,BBG000BLFNC0,b53707e3-f9a1-4fd1-a045-fde7d66baf96,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
173,BXMT,SPBXM,BBG000BGKJ70,c0e88a77-3f7b-4163-855d-ea52d31739c3,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
174,SNOW,SPBXM,BBG007DHGNJ4,08f988ce-ac68-4d41-a5f4-7d006c8c4f8c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
175,PATH,SPBXM,BBG00GKS1G03,437f26d8-17ae-4938-a847-a27bf222afbb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
176,WUSH,TQBR,TCS00A105EX7,b993e814-9986-4434-ae88-b086066714a0,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,False,2.00000000,2.00000000
177,COP,SPBXM,BBG000BQQH30,37a59530-9327-48a9-b088-9e15c445c48e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
178,ZBRA,SPBXM,BBG000CC7LQ7,357a3d29-98b8-4fba-89b9-cd1207d3d40d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
179,ASO,SPBXM,BBG00X7L1C14,e05fce7e-efcb-4c45-8c9f-b6ef4cfc7169,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
180,BLDR,SPBXM,BBG000BKD3K9,a01579a2-cec2-4fff-8f93-7c284240a3b8,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
181,CSGS,SPBXM,BBG000G3TQV2,f5630ce8-8f01-4eba-93e7-244be9981d49,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
182,HI,SPBXM,BBG000KT0GV3,de53a5b3-4c60-418e-84cd-9985951be659,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
183,INTU,SPBXM,BBG000BH5DV1,7d263ff7-ec01-4688-9062-8448bc1a2ecc,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
184,NHI,SPBXM,BBG000CGWSJ3,9090d23f-9377-4f2a-9ade-e32b7a5798dc,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
185,ORI,SPBXM,BBG000C4PLF7,02eb2ec3-17a1-40f2-9160-54bfb4484618,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
186,BBSI,SPBXM,BBG000BHJSC4,c63e693f-5f39-4098-bb36-0adda77b990b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
187,GEMC,TQBR,TCS00A107JE2,fbc2eb4e-997e-4654-a1b1-4055e238bd00,shares,0.10000000,1,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,False,2.00000000,2.00000000
188,CDNA,SPBXM,BBG006JS5785,1e4520cc-3a25-4b3f-b63e-d693d0342b21,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
189,UGLD,TQBR,TCS00A0JPP37,48bd9002-43be-4528-abf4-dc8135ad4550,shares,0.00010000,4,1000,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,True,2.00000000,2.00000000
190,TCX,SPBXM,BBG000L69KL5,e231df82-97dd-4d60-8b21-815f689732ac,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
191,PHOR,TQBR,BBG004S689R0,9978b56f-782a-4a80-a4b1-a48cbecfd194,shares,1.00000000,9,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,True,2.00000000,2.00000000
192,OSUR,SPBXM,BBG000J3D1Y8,51443b77-6d92-4a15-aa9c-c94082e99e99,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
193,ORLY,SPBXM,BBG000BGYWY6,467f8465-0e50-4e9b-a02c-7742ef816058,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
194,AVNS,SPBXM,BBG005L86G05,91b64161-861e-477d-9c0b-602fe8435b1b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
195,ALT,SPBXM,BBG000FXML90,78230a7d-5acf-4d4f-a0a8-9bf731193e69,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
196,DUK,SPBXM,BBG000BHGDH5,268aa705-2ff3-4cd4-9436-c82aedb164ad,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
197,HNFG,TQBR,TCS00A106XF2,2fa1d15e-236c-4e4e-8155-f740badfece6,shares,0.10000000,1,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,False,2.00000000,2.00000000
198,BWXT,SPBXM,BBG000D86F25,06a747c6-8d3a-4a17-b978-73bc1c0e1082,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
199,RS,SPBXM,BBG000CJ2181,1bc59961-8429-48b0-a931-b5597cb7264a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
200,HHRU,TQBR,TCS2207L1061,cf9ed7ef-784d-4c2c-aabe-362891fcd80c,shares,1.00000000,9,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,rub,unknown,True,True,False,0E-8,0E-8
201,PRTS,SPBXM,BBG000N26V95,3fb52ed2-7d21-449f-b040-32d89177fd7a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
202,CAH,SPBXM,BBG000D898T9,ddc7adc7-c7ff-408a-8e41-1e506e012e1d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
203,868,SPBHKEX,BBG000LG6G08,e271b0bc-20b4-4f71-8ba6-2bd6b3315e17,shares,0.02000000,2,100,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
204,KEY,SPBXM,BBG000BMQPL1,1f4723d6-e0de-4042-9d66-d0fe3e0199bd,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
205,LNZL,TQBR,BBG000SK7JS5,4563f7a1-8245-4caf-aba5-ac49827ba775,shares,10.00000000,9,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,False,0E-8,0E-8
206,ALG,SPBXM,BBG000BJTZX0,cc4775d9-bf65-4a42-9792-8cf149b043dd,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
207,PLCE,SPBXM,BBG000JK9DK4,4357da57-f566-4036-bae8-e656d1a767f0,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
208,CACI,SPBXM,BBG000KQY8Y7,661d9296-a997-4029-b8ea-464486408bee,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
209,VST,SPBXM,BBG00DXDL6Q1,9d37a34d-db5c-42a2-9ab5-de9e0bdb3e2a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
210,WTS,SPBXM,BBG000C4Z6C2,29f68c60-14e7-44cc-bcb3-1c9b448b88eb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
211,JBSS,SPBXM,BBG000CHPMY5,5b02872c-7075-4dc2-9962-68e8ad3dfd1d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
212,MDB,SPBXM,BBG0022FDRY8,6f2c6950-28e5-4d65-8c1e-01f83bf38660,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
213,NOK,SPBXM,BBG000BNGBW9,6d1fe262-7e20-4982-9951-1631e925906e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
214,WH,SPBXM,BBG00HCY3Q67,db3de0b8-072e-4bdf-bd0a-3ddcae4c4714,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
215,UDR,SPBXM,BBG000C41023,9c691415-d146-47ec-8bc5-ddbf13f0adac,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
216,SELG,TQBR,BBG002458LF8,0d28c01b-f841-4e89-9c92-0ee23d12883a,shares,0.01000000,2,10,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,True,2.00000000,2.00000000
217,OKE,SPBXM,BBG000BQHGR6,b29d8edd-7596-4382-9015-9c87c9e8fbd2,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
218,OMC,SPBXM,BBG000BS9489,2c542c78-7cba-4bf4-949d-88666a364000,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
219,NIC,SPBXM,BBG000QK0TG5,6dfc0cd0-9012-4b19-b288-712fd5280a73,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
220,TASK,SPBXM,BBG009CL6VK3,d02e057b-3535-4e41-bfff-814b86cf2490,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
221,IOSP,SPBXM,BBG000BMFNP4,16933d0c-3186-4058-b161-974b999e4bf9,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
222,TATNP,TQBR,BBG004S68829,efdb54d3-2f92-44da-b7a3-8849e96039f6,shares,0.10000000,1,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,True,2.00000000,2.00000000
223,ALLO,SPBXM,BBG00KHRRDX3,6faf1008-bb5b-4470-9b45-462fc203d985,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
224,AOS,SPBXM,BBG000BC1L02,4697a290-137e-4379-bcb1-c044de66793d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
225,1099,SPBHKEX,BBG000VWV3Z5,0fde8a30-a9b3-4e85-b11c-c722a64ef443,shares,0.02000000,2,10,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
226,CB,SPBXM,BBG000BR14K5,746f619a-cef1-44b2-8cb1-8a53f9fc3b84,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
227,SLAV,MTQR,TCS009086904,2c69924a-fcf4-4d3c-8c02-02cd665f554d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,otc_ncc,True,True,False,0E-8,0E-8
228,METC,SPBXM,BBG00BCQJ2X3,92982d1e-bb5f-4541-aa09-7e5f33545219,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
229,SQ,SPBXM,BBG0018SLC07,7b40af88-c3c7-4135-84af-c6f3e0390775,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
230,OLED,SPBXM,BBG000BLRP41,978c61c9-5b03-4389-aa27-23153946b254,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
231,DVA,SPBXM,BBG000MQ1SN9,d75e9d4d-bc9b-4357-a67f-3c45cf64acb0,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
232,FLWS,SPBXM,BBG000BBR9P6,50d1e41c-aca9-44b0-bfc2-c7ee2de07ee8,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
233,CSL,SPBXM,BBG000BGGBT8,38a0295e-7173-4e10-90f8-e316a77578be,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
234,2319,SPBHKEX,BBG000PXTGY5,6d4a424f-4c69-4c24-b75f-4859ce422bd1,shares,0.05000000,2,10,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
